Provider No,Provider Name,Program No,Program Name,Program Type,Service Type,Zip Code of Residence at Admission,Admissions
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11431,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11432,63
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11433,76
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11434,113
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11435,33
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11436,23
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11510,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11542,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11548,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11552,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11561,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11570,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11580,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11581,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11691,32
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11692,6
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11693,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11694,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11735,
80,"Counseling Service of E.D.N.Y., Inc.",52083,Counseling Service of E.D.N.Y. OP 1,Outpatient Services,Med Sup Outpatient,11788,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10024,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10028,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10301,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10303,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10312,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10314,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10452,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10456,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10507,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10509,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10920,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10940,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,10990,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11204,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11214,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11219,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11223,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11228,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11229,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11230,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11234,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11357,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11378,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11414,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11561,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11694,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11757,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11778,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11790,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,11901,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,12010,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,12569,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,12734,
105,Dynamic Youth Community Inc,528,Dynamic Youth Community Inc OP,Outpatient Services,Med Sup Outpatient,12777,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,07050,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,07728,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,10016,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,10024,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11101,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11104,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11208,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11354,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11355,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11356,7
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11357,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11358,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11365,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11367,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11368,58
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11369,15
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11370,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11372,14
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11373,12
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11377,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11378,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11385,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11411,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11412,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11418,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11423,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11427,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11428,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11432,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11433,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11434,
114,"Elmcor Youth and Adult Activities, Inc",458,Elmcor Youth & Adult Activities OP,Outpatient Services,Med Sup Outpatient,11435,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10002,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10003,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10009,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10010,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10019,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10027,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10029,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10030,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10032,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10035,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10039,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10451,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10452,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10453,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10454,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10456,11
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10457,71
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10458,6
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10459,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10460,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10463,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10467,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10468,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10469,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10473,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10701,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10708,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,10940,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11207,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11208,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11211,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11213,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11214,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11216,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11220,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11221,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11223,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11232,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11233,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11234,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11378,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11385,
166,"PROMESA, Inc.",1183,"PROMESA, Inc. MTA‐R",Opioid Treatment,Residential,11429,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,07305,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10016,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10017,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10019,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10026,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10027,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10029,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10030,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10032,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10033,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10035,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10037,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10040,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10451,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10452,15
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10453,22
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10454,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10455,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10456,137
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10457,55
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10458,21
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10459,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10460,8
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10461,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10462,6
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10463,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10465,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10466,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10467,6
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10468,9
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10469,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10472,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10473,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10474,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10476,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,10701,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11101,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11206,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11215,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11222,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11226,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11234,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11237,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11358,
166,"PROMESA, Inc.",1185,"PROMESA, Inc. OTP",Opioid Treatment,Treatment Clinic,11435,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10013,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10016,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10027,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10030,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10031,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10032,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10033,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10035,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10039,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10040,
166,"PROMESA, Inc.",6832,"PROMESA, Inc. OP",Outpatient Services,Med Sup Outpatient,10043,
